question	extracted_review	Image	score	category
Where is this product made in . finland . hellowho know where is this product made in?	This is Nokia Best phone, that they ever made.	http://ecx.images-amazon.com/images/I/51Ud85Fr-nL._SY300_.jpg	0.42857142857142855	Cell_Phones_and_Accessories
Which protector do you think is better the matte or clear finish ?	These screen protector are good for its price.	http://ecx.images-amazon.com/images/I/51XQF1Ww%2BfL._SY300_.jpg	1.2857142857142858	Cell_Phones_and_Accessories
Why should i purchase this if the battery size is the same as a default gs4 . 2600 mah?	The Anker S-View Flip Cover 5600mAh extended battery case lives up to its reputation as a good protective case as well as battery.	http://ecx.images-amazon.com/images/I/51hu6kgvbtL._SY300_.jpg	1.2857142857142858	Cell_Phones_and_Accessories
Wilka this work with iphone 6 ?	Mainly was looking for a tripod mount for iPhone but got much more with lens, etc.	http://ecx.images-amazon.com/images/I/5186x6-kM6L._SY300_.jpg	0.7142857142857143	Cell_Phones_and_Accessories
Will this battery be compatible with my htc desire ?	I highly recommend this battery as a replacement battery for the HTC Desire HD phone.	http://ecx.images-amazon.com/images/I/41hwOa4SEYL._SY300_.jpg	2.2857142857142856	Cell_Phones_and_Accessories
Will this fit the galaxy s3 model 1747?	I am able to fit my Galaxy S3 in perfectly, with pretty good access to the buttons and camera holes.	http://ecx.images-amazon.com/images/I/41cZ7mAGWLL._SY300_.jpg	2.571428571428572	Cell_Phones_and_Accessories
Will this phone work with u . s . cellular as the carrie?	Did not work with Verizon so had to return the phone.	http://ecx.images-amazon.com/images/I/412VDS342TL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
Will this work on zeepads ?	Works smoothly on my Samsung Tablet.	http://ecx.images-amazon.com/images/I/41tTdYFPSCL._SX300_.jpg	1.4285714285714286	Cell_Phones_and_Accessories
Will this work sn 2lpa304g000137 pin 35h0012800m ?	If you're looking for a battery for your T-Mobile MyTouch 4G Slide, look no further!!	http://ecx.images-amazon.com/images/I/41P665cn67L._SX300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
Would i still be able to use my otterbox case and clip ?	Doesn't fit with any case though so no more otterbox for me.	http://ecx.images-amazon.com/images/I/41RAFMSqnVL._SY300_.jpg	1.8571428571428568	Cell_Phones_and_Accessories
220v electricity usage do i need a transformer . or i just need only 220v plug ?	Very small with folding 120v plug would be the high point here.	http://ecx.images-amazon.com/images/I/41BO7p1CqPL._SY300_.jpg	2.0	Cell_Phones_and_Accessories
Can i transfer my current phone to this phone .?	I would recommend this to anyone but especially anyone who wants a simple phone and one extremely easy to use.	http://ecx.images-amazon.com/images/I/412%2BuCPXBNL._SY300_.jpg	1.0	Cell_Phones_and_Accessories
Can i use my headphones while this phone is in the holster ?	I have used the Verizon holster cases just like this for my last 4 droid phones.	http://ecx.images-amazon.com/images/I/51P7BHOeEPL._SY300_.jpg	1.8571428571428568	Cell_Phones_and_Accessories
Can i video chat and skype with this phon?	I personally like the flexibility on communication in just using the wifi access instead of paying for unnecessary media package this allows me to have full access to the E6 venue without paying unnecessary fees.	http://ecx.images-amazon.com/images/I/51m5b1bnBnL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
Can it work with older samsung and lgn?	I am having a Samsung Galaxy S III and the voice quality of this headset is literally POOR.	http://ecx.images-amazon.com/images/I/41%2B%2BH5Iq1dL._SY300_.jpg	1.5714285714285714	Cell_Phones_and_Accessories
Can this be used for a galaxy s2 ?	This case fits my Galaxy S3 phone perfectly with room for my cards and money when i don't want to carry a purse.	http://ecx.images-amazon.com/images/I/41VqDtp1hEL._SY300_.jpg	1.4285714285714286	Cell_Phones_and_Accessories
Can this charge it39s own battery while charging other devices at the same time .?	Then your pulling juice out of the 13000mah battery at the same time your trying to charge it which slows the whole process if your in a hurry like in airports between flights.	http://ecx.images-amazon.com/images/I/413VzL9zxZL._SY300_.jpg	2.0	Cell_Phones_and_Accessories
Can you use this phone through straight talk from walmart . . has anyone tried this?	I definitely recommend to anyone need great smartphone For one thing I use Straight Talk, and in my area T-mobile phone sims do not work.	http://ecx.images-amazon.com/images/I/51X96vPdAIL._SX300_.jpg	1.7142857142857142	Cell_Phones_and_Accessories
Compatability will this device work with the motorola w755 for verizon ?	I purchased voice recognition software for my HP iPAQ HW690 combined with this BlueAnt device gives me true hands free operation of my cell phone while driving.	http://ecx.images-amazon.com/images/I/31fWmgLX%2B%2BL._SX300_.jpg	0.42857142857142855	Cell_Phones_and_Accessories
Do you have to hold the mute button down to mute or do you click it onoff ?	The mute setting is nice as you don't have to hold down a button the whole time to mute.	http://ecx.images-amazon.com/images/I/317TgYlS-HL._SX300_.jpg	2.571428571428572	Cell_Phones_and_Accessories
Does it come with a charger ?	The phone comes with an Adreno 330 graphics chip.	http://ecx.images-amazon.com/images/I/51K2Wqq33NL._SY300_.jpg	0.42857142857142855	Cell_Phones_and_Accessories
Does it work for my samsung galaxy s?	This stylus DOES NOT work my Galaxy S4 nor my Acer Tablet !!	http://ecx.images-amazon.com/images/I/31obGw3l2LL._SY300_.jpg	2.4285714285714284	Cell_Phones_and_Accessories
Does it work with a headphone cord ?	I bought it wanting to use it with my iPhone 4s and it works though does but a little stress on the headphone cord.	http://ecx.images-amazon.com/images/I/51H8Oi7o8KL._SY300_.jpg	2.4285714285714284	Cell_Phones_and_Accessories
Does the case cover the screen ?	The screen protector scratches easy, and has extra glue on screen protector.	http://ecx.images-amazon.com/images/I/51rQhmb0nRL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
Does the thumb print function still work with this screen protecto?	Always keepmaking these wonderful screen protectors.	http://ecx.images-amazon.com/images/I/51gh9GzKRSL._SY300_.jpg	1.2857142857142858	Cell_Phones_and_Accessories
Does this battery compatible for galaxy s4 active ?	Just received this battery for my S4.	http://ecx.images-amazon.com/images/I/41g28RLKb6L._SY300_.jpg	2.0	Cell_Phones_and_Accessories
Does this case fits ipod 4g . .?	Also it doesn't fit all the way on the iPhone 4 and if you dropped it face first it would shatter the phone.	http://ecx.images-amazon.com/images/I/41f08JdIATL._SY300_.jpg	1.5714285714285714	Cell_Phones_and_Accessories
Does this come with directions ?	Did not come with instructions.	http://ecx.images-amazon.com/images/I/41qlSDSfZRL.jpg	2.142857142857143	Cell_Phones_and_Accessories
Does this fall out of the outlet easily . i am concerned about 4 cords weighting it down?	Does fall from outlet when all four USB slots used.	http://ecx.images-amazon.com/images/I/31MINarBrLL._SY300_.jpg	2.142857142857143	Cell_Phones_and_Accessories
Does this have cutouts for buttons or raised buttons that press onto the phone buttons ?	Buttons are easy to press as well.	http://ecx.images-amazon.com/images/I/51xcc7Ajy2L._SY300_.jpg	1.5714285714285714	Cell_Phones_and_Accessories
Does this phone work with t mobi?	This phone is just amazing.	http://ecx.images-amazon.com/images/I/41wTrEzp3GL._SY300_.jpg	0.2857142857142857	Cell_Phones_and_Accessories
Does this work with the samsung galaxy note 3 and how effective is it ?	I use this charger for my galaxy note 2 and it works great.	http://ecx.images-amazon.com/images/I/31%2BEwkGjU6L._SX300_.jpg	1.1428571428571428	Cell_Phones_and_Accessories
Forget prev question from all the bad reviews why do you keep selling this ?	He said he has had too many negative reviews on Amazon & E Bay..buyer beware.	http://ecx.images-amazon.com/images/I/31CE3WOVQTL._SY300_.jpg	1.1428571428571428	Cell_Phones_and_Accessories
Hi . will it work with the samsung galaxy s5 . thanks?	I recently switched from the iPhone to the Samsung Galaxy S3 (SGS3).	http://ecx.images-amazon.com/images/I/418e6%2BZw7WL._SY300_.jpg	0.2857142857142857	Cell_Phones_and_Accessories
How does this compare to the arkon phone mount which this is a knockoff of ?	I've used this mount for two phones, Motorola Bionic and Samsung Galaxy S3, both fit fine.	http://ecx.images-amazon.com/images/I/41s-HSW5kgL._SY300_.jpg	1.5714285714285714	Cell_Phones_and_Accessories
How many screen protector come with this package ?	 Also, i was a little concerned that there was only 1 screen protector in the package.	http://ecx.images-amazon.com/images/I/51-XQnP%2BMWL._SY300_.jpg	2.8571428571428568	Cell_Phones_and_Accessories
How thick in mm is this screen protecto?	This is the worst screen protector I have ever seen.... When you have sun or light you can't see what is going on in the screen.... Also the protector gets dirty easily.	http://ecx.images-amazon.com/images/I/41j%2B4AHs2bL._SY300_.jpg	1.1428571428571428	Cell_Phones_and_Accessories
How to return for refund as the phone it was to go on was returne?	Already&#8203; filed a claim for a refund.	http://ecx.images-amazon.com/images/I/51CYGmd2RXL._SX300_.jpg	1.8571428571428568	Cell_Phones_and_Accessories
I have this case i can39t figure how the kickstand works ?	 Even though I'll likely never use the belt clip, I have used the kickstand.	http://ecx.images-amazon.com/images/I/412Hm9oRDrL._SY300_.jpg	1.4285714285714286	Cell_Phones_and_Accessories
If you don39t conserve the tape will it still stay on . ?	You will need to heat up the bezel to soften the tape.	http://ecx.images-amazon.com/images/I/31SLG%2BAWUKL._SY300_.jpg	2.0	Cell_Phones_and_Accessories
Is this an oem battery ?	just as described it is a lg oem battery.	http://ecx.images-amazon.com/images/I/41Aj3-SgMUL._SY300_.jpg	3.0	Cell_Phones_and_Accessories
So far i have read conflicting responses . does this phone need a data package or not ?	This phone does have a data package of 75mb but Verizon removed it so my phone plan will remain the same.	http://ecx.images-amazon.com/images/I/41PRuaoC2HL._SY300_.jpg	2.4285714285714284	Cell_Phones_and_Accessories
System language does it have chinese language ?	In general this smartphone is nice but el software S60 has difficulties.	http://ecx.images-amazon.com/images/I/517IqeyfnJL._SY300_.jpg	0.14285714285714285	Cell_Phones_and_Accessories
What all included in box ?	Bulk pack was missing extra ear jell referred to in the instructions.	http://ecx.images-amazon.com/images/I/41Y8gFuWC8L._SY300_.jpg	1.0714285714285714	Cell_Phones_and_Accessories
What comes with the phone . is there a phone charger wall charger usb cable etc .?	The phone is in perfect condition and arrived in new packaging that was undamaged.	http://ecx.images-amazon.com/images/I/4137gVFpAXL._SY300_.jpg	0.7142857142857143	Cell_Phones_and_Accessories
What is the defferent between galaxy s4 s view flip cover and s4 mini s view flip cove?	 If you are looking for a Galaxy S4 case, this is it!	http://ecx.images-amazon.com/images/I/41wNZTpF2HL._SY300_.jpg	1.0	Cell_Phones_and_Accessories
What is the difference between the sport rox and the rox ?	The Rox are much heavier and the remote is heavy which makes no sense.	http://ecx.images-amazon.com/images/I/41clxEhPi0L._SY300_.jpg	2.2857142857142856	Cell_Phones_and_Accessories
What kind of warrenty does this have . i purchased in march and it broke alread?	very disappointed, I bought one and it was broken within 3 days, got caught up in ambulance door and the circle in the clip popped off and was lost.	http://ecx.images-amazon.com/images/I/41HHSYnIQtL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
What39s the difference between one size and small .?	great price for the product It make the phone bigger and bulkier than without it, but thats why it protects it so well!It does the job its designed to do.	http://ecx.images-amazon.com/images/I/41uhMX545JL._SY300_.jpg	1.1428571428571428	Cell_Phones_and_Accessories
What39s the dimension and weight for the packaging of this product .?	I bought this case shipped to Singapore for approx $40 SGD.	http://ecx.images-amazon.com/images/I/31F7mirf3%2BL._SY300_.jpg	0.7142857142857143	Cell_Phones_and_Accessories
Will my att sim card work with this phone ?	This phone is CHEAP for a smartphone.	http://ecx.images-amazon.com/images/I/41ptGyNqkUL._SY300_.jpg	0.2857142857142857	Cell_Phones_and_Accessories
Will my speck candyshell case need to be taken off to use this dock ?	Can remove insert in order to dock while in slim case.	http://ecx.images-amazon.com/images/I/41dwdSaeXXL._SY300_.jpg	2.2857142857142856	Cell_Phones_and_Accessories
Will this be compatible with my coby kyros tablet ?	It charged my Nexus 7 (2013) tablet 2 times.	http://ecx.images-amazon.com/images/I/41S1cCgIuIL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
Will this case fit for the s4 mini from sprint model number sphl520 ?	They fit my Samsung S4 Mini perfectly.	http://ecx.images-amazon.com/images/I/51SXD%2BadTAL._SY300_.jpg	2.571428571428572	Cell_Phones_and_Accessories
Will this case fit on the motorola xt881 . electrify 2 us cellular?	May work for some just not for me This case didn't fit my phone well at all ...very snug and this case broke in half within a week after purchase.	http://ecx.images-amazon.com/images/I/41ARsvr0QaL._SY300_.jpg	2.0	Cell_Phones_and_Accessories
Will this fit on a htc rezound cell phon?	It fit perfectly on the iPhone 4 and l love the Magnet to take to phone out when I talk It took longer than I had hoped to arrive.	http://ecx.images-amazon.com/images/I/51hVtga3oaL._SY300_.jpg	1.0	Cell_Phones_and_Accessories
Will this headset work with the lg clout ?	The headset fits great in my ear without any of the over-the-ear clips which was definitely a plus.	http://ecx.images-amazon.com/images/I/41JiZmY6jxL._SY300_.jpg	0.7142857142857143	Cell_Phones_and_Accessories
Will this work with the iphone 6plus ?	Telestial Passport Dual-IMSI micro-SIM for ipad & iphone4 with $10.00 Credit I ordered this SIM card in preparation for a 10-day visit to France and the UK.	http://ecx.images-amazon.com/images/I/512tP35xQXL._SY300_.jpg	1.0	Cell_Phones_and_Accessories
Yahoo can i use this product with yahoo messanger ?	I use it with the Sprint Mogul cell phone mostly for listening to podcasts.	http://ecx.images-amazon.com/images/I/41MTHPQ5ETL._SX300_.jpg	0.5714285714285714	Cell_Phones_and_Accessories
